,errors,samples_type
598,1.0,val
599,1.0,val
600,1.0,val
601,1.0,val
602,1.0,val
603,1.0,val
604,1.0,val
605,1.0,val
606,1.0,val
607,1.0,val
608,1.0,val
609,1.0,val
610,1.0,val
611,1.0,val
612,1.0,val
613,1.0,val
614,1.0,val
615,1.0,val
616,1.0,val
617,1.0,val
618,1.0,val
619,1.0,val
620,1.0,val
621,1.0,val
622,1.0,val
623,1.0,val
624,1.0,val
625,1.0,val
626,1.0,val
627,1.0,val
628,1.0,val
629,1.0,val
630,1.0,val
631,1.0,val
632,1.0,val
633,1.0,val
634,1.0,val
635,1.0,val
636,1.0,val
637,1.0,val
638,1.0,val
639,1.0,val
640,1.0,val
641,1.0,val
642,1.0,val
643,1.0,val
644,1.0,val
645,1.0,val
646,1.0,val
647,1.0,val
648,1.0,val
649,1.0,val
650,1.0,val
651,1.0,val
652,1.0,val
653,1.0,val
654,1.0,val
655,1.0,val
656,1.0,val
657,1.0,val
658,1.0,val
659,1.0,val
660,1.0,val
661,1.0,val
662,1.0,val
663,1.0,val
664,1.0,val
665,1.0,val
666,1.0,val
667,1.0,val
668,1.0,val
669,1.0,val
670,1.0,val
671,1.0,val
672,1.0,val
673,1.0,val
674,1.0,val
675,1.0,val
676,1.0,val
677,1.0,val
678,1.0,val
679,1.0,val
680,1.0,val
681,1.0,val
682,1.0,val
683,1.0,val
684,1.0,val
685,1.0,val
686,1.0,val
687,1.0,val
688,1.0,val
689,1.0,val
690,1.0,val
691,1.0,val
692,1.0,val
693,1.0,val
694,1.0,val
695,1.0,val
696,1.0,val
697,1.0,val
698,1.0,val
699,1.0,val
700,1.0,val
701,1.0,val
702,1.0,val
703,1.0,val
704,1.0,val
705,1.0,val
706,1.0,val
707,1.0,val
708,1.0,val
709,1.0,val
710,1.0,val
711,1.0,val
712,1.0,val
713,1.0,val
714,1.0,val
715,1.0,val
716,1.0,val
717,1.0,val
718,1.0,val
719,1.0,val
720,1.0,val
721,1.0,val
722,1.0,val
723,1.0,val
724,1.0,val
725,1.0,val
726,1.0,val
727,1.0,val
728,1.0,val
729,1.0,val
730,1.0,val
731,1.0,val
732,1.0,val
733,1.0,val
734,1.0,val
735,1.0,val
736,1.0,val
737,1.0,val
738,1.0,val
739,1.0,val
740,1.0,val
741,1.0,val
742,1.0,val
743,1.0,val
744,1.0,val
745,1.0,val
746,1.0,val
747,1.0,val
748,1.0,val
749,1.0,val
750,1.0,val
751,1.0,val
752,1.0,val
753,1.0,val
754,1.0,val
755,1.0,val
756,1.0,val
757,1.0,val
758,1.0,val
759,1.0,val
760,1.0,val
761,1.0,val
762,1.0,val
763,1.0,val
764,1.0,val
765,1.0,val
766,1.0,val
767,1.0,val
768,1.0,val
769,1.0,val
770,1.0,val
771,1.0,val
772,1.0,val
773,1.0,val
774,1.0,val
775,1.0,val
776,1.0,val
777,1.0,val
778,1.0,val
779,1.0,val
780,1.0,val
781,1.0,val
782,1.0,val
783,1.0,val
784,1.0,val
785,1.0,val
786,1.0,val
787,1.0,val
788,1.0,val
789,1.0,val
790,1.0,val
791,1.0,val
792,1.0,val
793,1.0,val
794,1.0,val
795,1.0,val
796,1.0,val
797,1.0,val
798,1.0,val
799,1.0,val
800,1.0,val
801,1.0,val
802,1.0,val
803,1.0,val
804,1.0,val
805,1.0,val
806,1.0,val
807,1.0,val
808,1.0,val
809,1.0,val
810,1.0,val
811,1.0,val
812,1.0,val
813,1.0,val
814,1.0,val
815,1.0,val
816,1.0,val
817,1.0,val
818,1.0,val
819,1.0,val
820,1.0,val
821,1.0,val
822,1.0,val
823,1.0,val
824,1.0,val
825,1.0,val
826,1.0,val
827,1.0,val
828,1.0,val
829,1.0,val
830,1.0,val
831,1.0,val
832,1.0,val
833,1.0,val
834,1.0,val
835,1.0,val
836,1.0,val
837,1.0,val
838,1.0,val
839,1.0,val
840,1.0,val
841,1.0,val
842,1.0,val
843,1.0,val
844,1.0,val
845,1.0,val
846,1.0,val
847,1.0,val
848,1.0,val
849,1.0,val
850,1.0,val
851,1.0,val
852,1.0,val
853,1.0,val
854,1.0,val
855,1.0,val
856,1.0,val
857,1.0,val
858,1.0,val
859,1.0,val
860,1.0,val
861,1.0,val
862,1.0,val
863,1.0,val
864,1.0,val
865,1.0,val
866,1.0,val
867,1.0,val
868,1.0,val
869,1.0,val
870,1.0,val
871,1.0,val
872,1.0,val
873,1.0,val
874,1.0,val
875,1.0,val
876,1.0,val
877,1.0,val
878,1.0,val
879,1.0,val
880,1.0,val
881,1.0,val
882,1.0,val
883,1.0,val
884,1.0,val
885,1.0,val
886,1.0,val
887,1.0,val
888,1.0,val
889,1.0,val
890,1.0,val
891,1.0,val
892,1.0,val
893,1.0,val
894,1.0,val
895,1.0,val
896,1.0,val
897,1.0,val
898,1.0,val
899,1.0,val
900,1.0,val
901,1.0,val
902,1.0,val
903,1.0,val
904,1.0,val
905,1.0,val
906,1.0,val
907,1.0,val
908,1.0,val
909,1.0,val
910,1.0,val
911,1.0,val
912,1.0,val
913,1.0,val
914,1.0,val
915,1.0,val
916,1.0,val
917,1.0,val
918,1.0,val
919,1.0,val
920,1.0,val
921,1.0,val
922,1.0,val
923,1.0,val
924,1.0,val
925,1.0,val
926,1.0,val
927,1.0,val
928,1.0,val
929,1.0,val
930,1.0,val
931,1.0,val
932,1.0,val
933,1.0,val
934,1.0,val
935,1.0,val
936,1.0,val
937,1.0,val
938,1.0,val
939,1.0,val
940,1.0,val
941,1.0,val
942,1.0,val
943,1.0,val
944,1.0,val
945,1.0,val
946,1.0,val
947,1.0,val
948,1.0,val
949,1.0,val
950,1.0,val
951,1.0,val
952,1.0,val
953,1.0,val
954,1.0,val
955,1.0,val
956,1.0,val
957,1.0,val
958,1.0,val
959,1.0,val
960,1.0,val
961,1.0,val
962,1.0,val
963,1.0,val
964,1.0,val
965,1.0,val
966,1.0,val
967,1.0,val
968,1.0,val
969,1.0,val
970,1.0,val
971,1.0,val
972,1.0,val
973,1.0,val
974,1.0,val
975,1.0,val
976,1.0,val
977,1.0,val
978,1.0,val
979,1.0,val
980,1.0,val
981,1.0,val
982,1.0,val
983,1.0,val
984,1.0,val
985,1.0,val
986,1.0,val
987,1.0,val
988,1.0,val
989,1.0,val
990,1.0,val
991,1.0,val
992,1.0,val
993,1.0,val
994,1.0,val
995,1.0,val
996,1.0,val
997,1.0,val
998,1.0,val
999,1.0,val
1000,1.0,val
1001,1.0,val
1002,1.0,val
1003,1.0,val
1004,1.0,val
1005,1.0,val
1006,1.0,val
1007,1.0,val
1008,1.0,val
1009,1.0,val
1010,1.0,val
1011,1.0,val
1012,1.0,val
1013,1.0,val
1014,1.0,val
1015,1.0,val
1016,1.0,val
1017,1.0,val
1018,1.0,val
1019,1.0,val
1020,1.0,val
1021,1.0,val
1022,1.0,val
1023,1.0,val
1024,1.0,val
1025,1.0,val
1026,1.0,val
1027,1.0,val
1028,1.0,val
1029,1.0,val
1030,1.0,val
1031,1.0,val
1032,1.0,val
1033,1.0,val
1034,1.0,val
1035,1.0,val
1036,1.0,val
1037,1.0,val
1038,1.0,val
1039,1.0,val
1040,1.0,val
1041,1.0,val
1042,1.0,val
1043,1.0,val
1044,1.0,val
1045,1.0,val
1046,1.0,val
1047,1.0,val
1048,1.0,val
1049,1.0,val
1050,1.0,val
1051,1.0,val
1052,1.0,val
1053,1.0,val
1054,1.0,val
1055,1.0,val
1056,1.0,val
1057,1.0,val
1058,1.0,val
1059,1.0,val
1060,1.0,val
1061,1.0,val
1062,1.0,val
1063,1.0,val
1064,1.0,val
1065,1.0,val
1066,1.0,val
1067,1.0,val
1068,1.0,val
1069,1.0,val
1070,1.0,val
1071,1.0,val
1072,1.0,val
1073,1.0,val
1074,1.0,val
1075,1.0,val
1076,1.0,val
1077,1.0,val
1078,1.0,val
1079,1.0,val
1080,1.0,val
1081,1.0,val
1082,1.0,val
1083,1.0,val
1084,1.0,val
1085,1.0,val
1086,1.0,val
1087,1.0,val
1088,1.0,val
1089,1.0,val
1090,1.0,val
1091,1.0,val
1092,1.0,val
1093,1.0,val
1094,1.0,val
1095,1.0,val
1096,1.0,val
1097,1.0,val
1098,1.0,val
1099,1.0,val
1100,1.0,val
1101,1.0,val
1102,1.0,val
1103,1.0,val
1104,1.0,val
1105,1.0,val
1106,1.0,val
1107,1.0,val
1108,1.0,val
1109,1.0,val
1110,1.0,val
1111,1.0,val
1112,1.0,val
1113,1.0,val
1114,1.0,val
1115,1.0,val
1116,1.0,val
1117,1.0,val
1118,1.0,val
1119,1.0,val
1120,1.0,val
1121,1.0,val
1122,1.0,val
1123,1.0,val
1124,1.0,val
1125,1.0,val
1126,1.0,val
1127,1.0,val
1128,1.0,val
1129,1.0,val
1130,1.0,val
1131,1.0,val
1132,1.0,val
1133,1.0,val
1134,1.0,val
1135,1.0,val
1136,1.0,val
1137,1.0,val
1138,1.0,val
1139,1.0,val
1140,1.0,val
1141,1.0,val
1142,1.0,val
1143,1.0,val
1144,1.0,val
1145,1.0,val
1146,1.0,val
1147,1.0,val
1148,1.0,val
1149,1.0,val
1150,1.0,val
1151,1.0,val
1152,1.0,val
1153,1.0,val
1154,1.0,val
1155,1.0,val
1156,1.0,val
1157,1.0,val
1158,1.0,val
1159,1.0,val
1160,1.0,val
1161,1.0,val
1162,1.0,val
1163,1.0,val
1164,1.0,val
1165,1.0,val
1166,1.0,val
1167,1.0,val
1168,1.0,val
1169,1.0,val
1170,1.0,val
1171,1.0,val
1172,1.0,val
1173,1.0,val
1174,1.0,val
1175,1.0,val
1176,1.0,val
1177,1.0,val
1178,1.0,val
1179,1.0,val
1180,1.0,val
1181,1.0,val
1182,1.0,val
1183,1.0,val
1184,1.0,val
1185,1.0,val
1186,1.0,val
1187,1.0,val
1188,1.0,val
1189,1.0,val
1190,1.0,val
1191,1.0,val
1192,1.0,val
1193,1.0,val
1194,1.0,val
1195,1.0,val
1196,1.0,val
1197,1.0,val
1198,1.0,val
1199,1.0,val
1200,1.0,val
1201,1.0,val
1202,1.0,val
1203,1.0,val
1204,1.0,val
1205,1.0,val
1206,1.0,val
1207,1.0,val
1208,1.0,val
1209,1.0,val
1210,1.0,val
1211,1.0,val
1212,1.0,val
1213,1.0,val
1214,1.0,val
1215,1.0,val
1216,1.0,val
1217,1.0,val
1218,1.0,val
1219,1.0,val
1220,1.0,val
1221,1.0,val
1222,1.0,val
1223,1.0,val
1224,1.0,val
1225,1.0,val
1226,1.0,val
1227,1.0,val
1228,1.0,val
1229,1.0,val
1230,1.0,val
1231,1.0,val
1232,1.0,val
1233,1.0,val
1234,1.0,val
1235,1.0,val
1236,1.0,val
1237,1.0,val
1238,1.0,val
1239,1.0,val
1240,1.0,val
1241,1.0,val
1242,1.0,val
1243,1.0,val
1244,1.0,val
1245,1.0,val
1246,1.0,val
1247,1.0,val
1248,1.0,val
1249,1.0,val
1250,1.0,val
1251,1.0,val
1252,1.0,val
1253,1.0,val
1254,1.0,val
1255,1.0,val
1256,1.0,val
1257,1.0,val
1258,1.0,val
1259,1.0,val
1260,1.0,val
1261,1.0,val
1262,1.0,val
1263,1.0,val
1264,1.0,val
1265,1.0,val
1266,1.0,val
1267,1.0,val
1268,1.0,val
1269,1.0,val
1270,1.0,val
1271,1.0,val
1272,1.0,val
1273,1.0,val
1274,1.0,val
1275,1.0,val
1276,1.0,val
1277,1.0,val
1278,1.0,val
1279,1.0,val
1280,1.0,val
1281,1.0,val
1282,1.0,val
1283,1.0,val
1284,1.0,val
1285,1.0,val
1286,1.0,val
1287,1.0,val
1288,1.0,val
1289,1.0,val
1290,1.0,val
1291,1.0,val
1292,1.0,val
1293,1.0,val
1294,1.0,val
1295,1.0,val
1296,1.0,val
1297,1.0,val
1298,1.0,val
1299,1.0,val
1300,1.0,val
1301,1.0,val
1302,1.0,val
1303,1.0,val
1304,1.0,val
1305,1.0,val
1306,1.0,val
1307,1.0,val
1308,1.0,val
1309,1.0,val
1310,1.0,val
1311,1.0,val
1312,1.0,val
1313,1.0,val
1314,1.0,val
1315,1.0,val
1316,1.0,val
1317,1.0,val
1318,1.0,val
1319,1.0,val
1320,1.0,val
1321,1.0,val
1322,1.0,val
1323,1.0,val
1324,1.0,val
1325,1.0,val
1326,1.0,val
1327,1.0,val
1328,1.0,val
1329,1.0,val
1330,1.0,val
1331,1.0,val
1332,1.0,val
1333,1.0,val
1334,1.0,val
1335,1.0,val
1336,1.0,val
1337,1.0,val
1338,1.0,val
1339,1.0,val
1340,1.0,val
1341,1.0,val
1342,1.0,val
1343,1.0,val
1344,1.0,val
1345,1.0,val
1346,1.0,val
1347,1.0,val
1348,1.0,val
1349,1.0,val
1350,1.0,val
1351,1.0,val
1352,1.0,val
1353,1.0,val
1354,1.0,val
1355,1.0,val
1356,1.0,val
1357,1.0,val
1358,1.0,val
1359,1.0,val
1360,1.0,val
1361,1.0,val
1362,1.0,val
1363,1.0,val
1364,1.0,val
1365,1.0,val
1366,1.0,val
1367,1.0,val
1368,1.0,val
1369,1.0,val
1370,1.0,val
1371,1.0,val
1372,1.0,val
1373,1.0,val
1374,1.0,val
1375,1.0,val
1376,1.0,val
1377,1.0,val
1378,1.0,val
1379,1.0,val
1380,1.0,val
1381,1.0,val
1382,1.0,val
1383,1.0,val
1384,1.0,val
1385,1.0,val
1386,1.0,val
1387,1.0,val
1388,1.0,val
1389,1.0,val
1390,1.0,val
1391,1.0,val
1392,1.0,val
1393,1.0,val
1394,1.0,val
1395,1.0,val
1396,1.0,val
1397,1.0,val
1398,1.0,val
1399,1.0,val
1400,1.0,val
1401,1.0,val
1402,1.0,val
1403,1.0,val
1404,1.0,val
1405,1.0,val
1406,1.0,val
1407,1.0,val
1408,1.0,val
1409,1.0,val
1410,1.0,val
1411,1.0,val
1412,1.0,val
1413,1.0,val
1414,1.0,val
1415,1.0,val
1416,1.0,val
1417,1.0,val
1418,1.0,val
1419,1.0,val
1420,1.0,val
1421,1.0,val
1422,1.0,val
1423,1.0,val
1424,1.0,val
1425,1.0,val
1426,1.0,val
1427,1.0,val
1428,1.0,val
1429,1.0,val
1430,1.0,val
1431,1.0,val
1432,1.0,val
1433,1.0,val
1434,1.0,val
1435,1.0,val
1436,1.0,val
1437,1.0,val
1438,1.0,val
1439,1.0,val
1440,1.0,val
1441,1.0,val
1442,1.0,val
1443,1.0,val
1444,1.0,val
1445,1.0,val
1446,1.0,val
1447,1.0,val
1448,1.0,val
1449,1.0,val
1450,1.0,val
1451,1.0,val
1452,1.0,val
1453,1.0,val
1454,1.0,val
1455,1.0,val
1456,1.0,val
1457,1.0,val
1458,1.0,val
1459,1.0,val
1460,1.0,val
1461,1.0,val
1462,1.0,val
1463,1.0,val
1464,1.0,val
1465,1.0,val
1466,1.0,val
1467,1.0,val
1468,1.0,val
1469,1.0,val
1470,1.0,val
1471,1.0,val
1472,1.0,val
1473,1.0,val
1474,1.0,val
1475,1.0,val
1476,1.0,val
1477,1.0,val
1478,1.0,val
1479,1.0,val
1480,1.0,val
1481,1.0,val
1482,1.0,val
1483,1.0,val
1484,1.0,val
1485,1.0,val
1486,1.0,val
1487,1.0,val
1488,1.0,val
1489,1.0,val
1490,1.0,val
1491,1.0,val
1492,1.0,val
1493,1.0,val
1494,1.0,val
1495,1.0,val
1496,1.0,val
1497,1.0,val
1498,1.0,val
1499,1.0,val
1500,1.0,val
1501,1.0,val
1502,1.0,val
1503,1.0,val
1504,1.0,val
1505,1.0,val
1506,1.0,val
1507,1.0,val
1508,1.0,val
1509,1.0,val
1510,1.0,val
1511,1.0,val
1512,1.0,val
1513,1.0,val
1514,1.0,val
1515,1.0,val
1516,1.0,val
1517,1.0,val
1518,1.0,val
1519,1.0,val
1520,1.0,val
1521,1.0,val
1522,1.0,val
1523,1.0,val
1524,1.0,val
1525,1.0,val
1526,1.0,val
1527,1.0,val
1528,1.0,val
1529,1.0,val
1530,1.0,val
1531,1.0,val
1532,1.0,val
1533,1.0,val
1534,1.0,val
1535,1.0,val
1536,1.0,val
1537,1.0,val
1538,1.0,val
1539,1.0,val
1540,1.0,val
1541,1.0,val
1542,1.0,val
1543,1.0,val
1544,1.0,val
1545,1.0,val
1546,1.0,val
1547,1.0,val
1548,1.0,val
1549,1.0,val
1550,1.0,val
1551,1.0,val
1552,1.0,val
1553,1.0,val
1554,1.0,val
1555,1.0,val
1556,1.0,val
1557,1.0,val
1558,1.0,val
1559,1.0,val
1560,1.0,val
1561,1.0,val
1562,1.0,val
1563,1.0,val
1564,1.0,val
1565,1.0,val
1566,1.0,val
1567,1.0,val
1568,1.0,val
1569,1.0,val
1570,1.0,val
1571,1.0,val
1572,1.0,val
1573,1.0,val
1574,1.0,val
1575,1.0,val
1576,1.0,val
1577,1.0,val
1578,1.0,val
1579,1.0,val
1580,1.0,val
1581,1.0,val
1582,1.0,val
1583,1.0,val
1584,1.0,val
1585,1.0,val
1586,1.0,val
1587,1.0,val
1588,1.0,val
1589,1.0,val
1590,1.0,val
1591,1.0,val
1592,1.0,val
1593,1.0,val
1594,1.0,val
1595,1.0,val
1596,1.0,val
1597,1.0,val
1598,1.0,val
1599,1.0,val
1600,1.0,val
1601,1.0,val
1602,1.0,val
1603,1.0,val
1604,1.0,val
1605,1.0,val
1606,1.0,val
1607,1.0,val
1608,1.0,val
1609,1.0,val
1610,1.0,val
1611,1.0,val
1612,1.0,val
1613,1.0,val
1614,1.0,val
1615,1.0,val
1616,1.0,val
1617,1.0,val
1618,1.0,val
1619,1.0,val
1620,1.0,val
1621,1.0,val
1622,1.0,val
1623,1.0,val
1624,1.0,val
1625,1.0,val
1626,1.0,val
1627,1.0,val
1628,1.0,val
1629,1.0,val
1630,1.0,val
1631,1.0,val
1632,1.0,val
1633,1.0,val
1634,1.0,val
1635,1.0,val
1636,1.0,val
1637,1.0,val
1638,1.0,val
1639,1.0,val
1640,1.0,val
1641,1.0,val
1642,1.0,val
1643,1.0,val
1644,1.0,val
1645,1.0,val
1646,1.0,val
1647,1.0,val
1648,1.0,val
1649,1.0,val
1650,1.0,val
1651,1.0,val
1652,1.0,val
1653,1.0,val
1654,1.0,val
1655,1.0,val
1656,1.0,val
1657,1.0,val
1658,1.0,val
1659,1.0,val
1660,1.0,val
1661,1.0,val
1662,1.0,val
1663,1.0,val
1664,1.0,val
1665,1.0,val
1666,1.0,val
1667,1.0,val
1668,1.0,val
1669,1.0,val
1670,1.0,val
1671,1.0,val
1672,1.0,val
1673,1.0,val
1674,1.0,val
1675,1.0,val
1676,1.0,val
1677,1.0,val
1678,1.0,val
1679,1.0,val
1680,1.0,val
1681,1.0,val
1682,1.0,val
1683,1.0,val
1684,1.0,val
1685,1.0,val
1686,1.0,val
1687,1.0,val
1688,1.0,val
1689,1.0,val
1690,1.0,val
1691,1.0,val
1692,1.0,val
1693,1.0,val
1694,1.0,val
1695,1.0,val
1696,1.0,val
1697,1.0,val
1698,1.0,val
1699,1.0,val
1700,1.0,val
1701,1.0,val
1702,1.0,val
1703,1.0,val
1704,1.0,val
1705,1.0,val
1706,1.0,val
1707,1.0,val
1708,1.0,val
1709,1.0,val
1710,1.0,val
1711,1.0,val
1712,1.0,val
1713,1.0,val
1714,1.0,val
1715,1.0,val
1716,1.0,val
1717,1.0,val
1718,1.0,val
1719,1.0,val
1720,1.0,val
1721,1.0,val
1722,1.0,val
1723,1.0,val
1724,1.0,val
1725,1.0,val
1726,1.0,val
1727,1.0,val
1728,1.0,val
1729,1.0,val
1730,1.0,val
1731,1.0,val
1732,1.0,val
1733,1.0,val
1734,1.0,val
1735,1.0,val
1736,1.0,val
1737,1.0,val
1738,1.0,val
1739,1.0,val
1740,1.0,val
1741,1.0,val
1742,1.0,val
1743,1.0,val
1744,1.0,val
1745,1.0,val
1746,1.0,val
1747,1.0,val
1748,1.0,val
1749,1.0,val
1750,1.0,val
1751,1.0,val
1752,1.0,val
1753,1.0,val
1754,1.0,val
1755,1.0,val
1756,1.0,val
1757,1.0,val
1758,1.0,val
1759,1.0,val
1760,1.0,val
1761,1.0,val
1762,1.0,val
1763,1.0,val
1764,1.0,val
1765,1.0,val
1766,1.0,val
1767,1.0,val
1768,1.0,val
1769,1.0,val
1770,1.0,val
1771,1.0,val
1772,1.0,val
1773,1.0,val
1774,1.0,val
1775,1.0,val
1776,1.0,val
1777,1.0,val
1778,1.0,val
1779,1.0,val
1780,1.0,val
1781,1.0,val
1782,1.0,val
1783,1.0,val
1784,1.0,val
1785,1.0,val
1786,1.0,val
1787,1.0,val
1788,1.0,val
1789,1.0,val
1790,1.0,val
1791,1.0,val
1792,1.0,val
1793,1.0,val
1794,1.0,val
1795,1.0,val
1796,1.0,val
1797,1.0,val
1798,1.0,val
1799,1.0,val
1800,1.0,val
1801,1.0,val
1802,1.0,val
1803,1.0,val
1804,1.0,val
1805,1.0,val
1806,1.0,val
1807,1.0,val
1808,1.0,val
1809,1.0,val
1810,1.0,val
1811,1.0,val
1812,1.0,val
1813,1.0,val
1814,1.0,val
1815,1.0,val
1816,1.0,val
1817,1.0,val
1818,1.0,val
1819,1.0,val
1820,1.0,val
1821,1.0,val
1822,1.0,val
1823,1.0,val
1824,1.0,val
1825,1.0,val
1826,1.0,val
1827,1.0,val
1828,1.0,val
1829,1.0,val
1830,1.0,val
1831,1.0,val
1832,1.0,val
1833,1.0,val
1834,1.0,val
1835,1.0,val
1836,1.0,val
1837,1.0,val
1838,1.0,val
1839,1.0,val
1840,1.0,val
1841,1.0,val
1842,1.0,val
1843,1.0,val
1844,1.0,val
1845,1.0,val
1846,1.0,val
1847,1.0,val
1848,1.0,val
1849,1.0,val
1850,1.0,val
1851,1.0,val
1852,1.0,val
1853,1.0,val
1854,1.0,val
1855,1.0,val
1856,1.0,val
1857,1.0,val
1858,1.0,val
1859,1.0,val
1860,1.0,val
1861,1.0,val
1862,1.0,val
1863,1.0,val
1864,1.0,val
1865,1.0,val
1866,1.0,val
1867,1.0,val
1868,1.0,val
1869,1.0,val
1870,1.0,val
1871,1.0,val
1872,1.0,val
1873,1.0,val
1874,1.0,val
1875,1.0,val
1876,1.0,val
1877,1.0,val
1878,1.0,val
1879,1.0,val
1880,1.0,val
1881,1.0,val
1882,1.0,val
1883,1.0,val
1884,1.0,val
1885,1.0,val
1886,1.0,val
1887,1.0,val
1888,1.0,val
1889,1.0,val
1890,1.0,val
1891,1.0,val
1892,1.0,val
1893,1.0,val
1894,1.0,val
1895,1.0,val
1896,1.0,val
1897,1.0,val
1898,1.0,val
1899,1.0,val
1900,1.0,val
1901,1.0,val
1902,1.0,val
1903,1.0,val
1904,1.0,val
1905,1.0,val
1906,1.0,val
1907,1.0,val
1908,1.0,val
1909,1.0,val
1910,1.0,val
1911,1.0,val
1912,1.0,val
1913,1.0,val
1914,1.0,val
1915,1.0,val
1916,1.0,val
1917,1.0,val
1918,1.0,val
1919,1.0,val
1920,1.0,val
1921,1.0,val
1922,1.0,val
1923,1.0,val
1924,1.0,val
1925,1.0,val
1926,1.0,val
1927,1.0,val
1928,1.0,val
1929,1.0,val
1930,1.0,val
1931,1.0,val
1932,1.0,val
1933,1.0,val
1934,1.0,val
1935,1.0,val
1936,1.0,val
1937,1.0,val
1938,1.0,val
1939,1.0,val
1940,1.0,val
1941,1.0,val
1942,1.0,val
1943,1.0,val
1944,1.0,val
1945,1.0,val
1946,1.0,val
1947,1.0,val
1948,1.0,val
1949,1.0,val
1950,1.0,val
1951,1.0,val
1952,1.0,val
1953,1.0,val
1954,1.0,val
1955,1.0,val
1956,1.0,val
1957,1.0,val
1958,1.0,val
1959,1.0,val
1960,1.0,val
1961,1.0,val
1962,1.0,val
1963,1.0,val
1964,1.0,val
1965,1.0,val
1966,1.0,val
1967,1.0,val
1968,1.0,val
1969,1.0,val
1970,1.0,val
1971,1.0,val
1972,1.0,val
1973,1.0,val
1974,1.0,val
1975,1.0,val
1976,1.0,val
1977,1.0,val
1978,1.0,val
1979,1.0,val
1980,1.0,val
1981,1.0,val
1982,1.0,val
1983,1.0,val
1984,1.0,val
1985,1.0,val
1986,1.0,val
1987,1.0,val
1988,1.0,val
1989,1.0,val
1990,1.0,val
1991,1.0,val
1992,1.0,val
1993,1.0,val
1994,1.0,val
1995,1.0,val
1996,1.0,val
1997,1.0,val
1998,1.0,val
1999,1.0,val
2000,1.0,val
2001,1.0,val
2002,1.0,val
2003,1.0,val
2004,1.0,val
2005,1.0,val
2006,1.0,val
2007,1.0,val
2008,1.0,val
2009,1.0,val
2010,1.0,val
2011,1.0,val
2012,1.0,val
2013,1.0,val
2014,1.0,val
2015,1.0,val
2016,1.0,val
2017,1.0,val
2018,1.0,val
2019,1.0,val
2020,1.0,val
2021,1.0,val
2022,1.0,val
2023,1.0,val
2024,1.0,val
2025,1.0,val
2026,1.0,val
2027,1.0,val
2028,1.0,val
2029,1.0,val
2030,1.0,val
2031,1.0,val
2032,1.0,val
2033,1.0,val
2034,1.0,val
2035,1.0,val
2036,1.0,val
2037,1.0,val
2038,1.0,val
2039,1.0,val
2040,1.0,val
2041,1.0,val
2042,1.0,val
2043,1.0,val
2044,1.0,val
2045,1.0,val
2046,1.0,val
2047,1.0,val
2048,1.0,val
2049,1.0,val
2050,1.0,val
2051,1.0,val
2052,1.0,val
2053,1.0,val
2054,1.0,val
2055,1.0,val
2056,1.0,val
2057,1.0,val
2058,1.0,val
2059,1.0,val
2060,1.0,val
2061,1.0,val
2062,1.0,val
2063,1.0,val
2064,1.0,val
2065,1.0,val
2066,1.0,val
2067,1.0,val
2068,1.0,val
2069,1.0,val
2070,1.0,val
2071,1.0,val
2072,1.0,val
2073,1.0,val
2074,1.0,val
2075,1.0,val
2076,1.0,val
2077,1.0,val
2078,1.0,val
2079,1.0,val
2080,1.0,val
2081,1.0,val
2082,1.0,val
2083,1.0,val
2084,1.0,val
2085,1.0,val
2086,1.0,val
2087,1.0,val
2088,1.0,val
2089,1.0,val
2090,1.0,val
2091,1.0,val
2092,1.0,val
2093,1.0,val
2094,1.0,val
2095,1.0,val
2096,1.0,val
2097,1.0,val
2098,1.0,val
2099,1.0,val
2100,1.0,val
2101,1.0,val
2102,1.0,val
2103,1.0,val
2104,1.0,val
2105,1.0,val
2106,1.0,val
2107,1.0,val
2108,1.0,val
2109,1.0,val
2110,1.0,val
2111,1.0,val
2112,1.0,val
2113,1.0,val
2114,1.0,val
2115,1.0,val
2116,1.0,val
2117,1.0,val
2118,1.0,val
2119,1.0,val
2120,1.0,val
2121,1.0,val
2122,1.0,val
2123,1.0,val
2124,1.0,val
2125,1.0,val
2126,1.0,val
2127,1.0,val
2128,1.0,val
2129,1.0,val
2130,1.0,val
2131,1.0,val
2132,1.0,val
2133,1.0,val
2134,1.0,val
2135,1.0,val
2136,1.0,val
2137,1.0,val
2138,1.0,val
2139,1.0,val
2140,1.0,val
2141,1.0,val
2142,1.0,val
2143,1.0,val
2144,1.0,val
2145,1.0,val
2146,1.0,val
2147,1.0,val
2148,1.0,val
2149,1.0,val
2150,1.0,val
2151,1.0,val
2152,1.0,val
2153,1.0,val
2154,1.0,val
2155,1.0,val
2156,1.0,val
2157,1.0,val
2158,1.0,val
2159,1.0,val
2160,1.0,val
2161,1.0,val
2162,1.0,val
2163,1.0,val
2164,1.0,val
2165,1.0,val
2166,1.0,val
2167,1.0,val
2168,1.0,val
2169,1.0,val
2170,1.0,val
2171,1.0,val
2172,1.0,val
2173,1.0,val
2174,1.0,val
2175,1.0,val
2176,1.0,val
2177,1.0,val
2178,1.0,val
2179,1.0,val
2180,1.0,val
2181,1.0,val
2182,1.0,val
2183,1.0,val
2184,1.0,val
2185,1.0,val
2186,1.0,val
2187,1.0,val
2188,1.0,val
2189,1.0,val
2190,1.0,val
2191,1.0,val
2192,1.0,val
2193,1.0,val
2194,1.0,val
2195,1.0,val
2196,1.0,val
